name,answer,prompt,MOS
deepai_6_0_0_1.jpg,"A young boy sits in an aircraft cockpit, one hand raised. Outside the window is a city -scape at sunset. Realistic style, frontal shooting, warm color atmosphere, high - quality. ","kid, driving aircraft, city, realistic style",4.3270
deepai_6_0_1_0.jpg,"A character with purple hair sits on a futuristic vehicle. In anime style, from a side - on shooting angle. Colors are vivid with a bright, clear atmosphere and clean quality. ","kid, driving aircraft, wild, anime style",2.6175
deepai_6_0_1_1.jpg,"A red and white bi - plane in flight with a pilot visible in the open cockpit. Realistic style, shot from a side - below angle. Clear blue sky creates a bright, airy color atmosphere with high quality. ","kid, driving aircraft, wild, realistic style",3.7681
deepai_6_1_0_0.jpg,"Two boys ride a red bicycle. One steers, the other sits behind. City buildings are in the background. In anime style, with bright colors and a clear, flat - shaded look. ","kid, driving bike, city, anime style",2.6737
deepai_6_1_0_1.jpg,"A child in a striped shirt and blue shorts rides a small bike on a city street. In anime - style, shot from a side - on angle, with a muted, slightly nostalgic color atmosphere and good quality. ","kid, driving bike, city, realistic style",2.5616
deepai_6_1_1_0.jpg,"A boy with spiky blond hair in a red top rides a bicycle. The background has trees and a sunny sky. In anime style, shot from a side - angle, with bright, vivid colors. ","kid, driving bike, wild, anime style",2.7659
deepai_6_1_1_1.jpg,"A child wearing a helmet rides a bike with a big smile. In a realistic style, shot from a frontal - low angle. Warm, natural colors; high - quality, clear image. ","kid, driving bike, wild, realistic style",3.3618
deepai_6_10_0_0.jpg,"A boy in an orange top stands on a city street flanked by tall buildings. In anime style, from a low - angle view, with a bright, colorful atmosphere and clean lines. ","kid, using laptop, city, anime style",2.8351
deepai_6_10_0_1.jpg,"A person's arm reaches up beside a laptop on a table, with a brick - wall background. In an abstract style, shot from a front - on angle, with bold, contrasting colors and a graphic quality. ","kid, using laptop, city, realistic style",2.9312
deepai_6_10_1_0.jpg,"A girl with purple hair types on a laptop, its screen showing a teal - colored bag. A plush toy lies nearby. In anime style, from a side - on shooting angle, with a simple color atmosphere. ","kid, using laptop, wild, anime style",2.3531
deepai_6_10_1_1.jpg,"A child with short hair leans on a surface, eyes wide and expressive. In anime - inspired style, from a near - frontal angle. Monochromatic tones create a soft, contemplative atmosphere with high detail quality. ","kid, using laptop, wild, realistic style",2.9952
deepai_6_11_0_0.jpg,"A boy in a yellow hoodie and blue pants stands on a street, holding a tablet. Buildings with colorful windows are in the background. Anime - style, frontal shooting, vibrant color atmosphere. ","kid, using phone, city, anime style",2.7079
deepai_6_11_0_1.jpg,"A child in black holds a smartphone, capturing a city street with cars, buildings, and a prominent yellow sign. In realistic style, shot from behind, with a muted color atmosphere and soft focus. ","kid, using phone, city, realistic style",3.8883
deepai_6_11_1_0.jpg,"A girl with long hair holds up a rectangular object with Chinese characters. In anime style, from a frontal - slightly angled shot, in a stark black - and - white color scheme with clean lines. ","kid, using phone, wild, anime style",3.3288
deepai_6_11_1_1.jpg,"A young child in a light - colored shirt holds a smartphone, standing on grass. In realistic style, from a side shooting angle, with a warm, soft color atmosphere and good quality. ","kid, using phone, wild, realistic style",3.3521
deepai_6_12_0_0.jpg,"A person with vivid orange hair stands on a city sidewalk, wearing a navy - blue coat over a white graphic tee, black pants, and boots. Realistic style, eye - level shot, with a muted urban color atmosphere. ","kid, wearing coat, city, anime style",2.8035
deepai_6_12_0_1.jpg,"A young child in a hooded coat stands with hands in pockets on a paved area. Realistic style, shot from a slightly lower angle. Monochromatic, giving a moody and timeless quality. ","kid, wearing coat, city, realistic style",3.3452
deepai_6_12_1_0.jpg,"A young child in a patterned coat leans against a tree trunk. In a realistic style, taken from a slightly upward angle, with a warm, softly - hued, high - quality outdoor color atmosphere. ","kid, wearing coat, wild, anime style",2.6883
deepai_6_12_1_1.jpg,"A young boy with light - brown hair, wearing a dark coat and a turtleneck. In a realistic style, from a frontal shooting angle. The color atmosphere is somber with muted tones, high in quality. ","kid, wearing coat, wild, realistic style",3.4309
deepai_6_13_0_0.jpg,"A person wearing a yellow hat and a white - shirt stands with back turned, facing a modern cityscape with colorful high - rises. In anime style, shot from behind, with a bright, vivid color atmosphere. ","kid, wearing hat, city, anime style",3.4378
deepai_6_13_0_1.jpg,"A smiling child wearing a teal cap and blue - jacket with a backpack. In an anime - style cityscape with blurred cars in the background, soft colors creating a warm atmosphere. ","kid, wearing hat, city, realistic style",3.1181
deepai_6_13_1_0.jpg,"A boy with spiky hair under a red cap and green sleeveless top. Anime - style with bold lines, frontal shooting angle, blue - toned background for a vivid color atmosphere and clean quality. ","kid, wearing hat, wild, anime style",2.9403
deepai_6_13_1_1.jpg,"A child wearing a cap has an open - mouthed smile. In a realistic style with a front - facing shooting angle, the monochromatic color gives a classic, high - quality atmosphere. ","kid, wearing hat, wild, realistic style",3.3525
deepai_6_14_0_0.jpg,"A boy in a red t - shirt with a camera design stands on a crosswalk in an urban street. Realistic style, frontal shooting angle, with a vibrant, colorful atmosphere and good quality. ","kid, wearing shirt, city, anime style",2.8634
deepai_6_14_0_1.jpg,"A child in a maroon shirt and jeans stands on cobblestones. In realistic style, shot from a slightly low angle. Warm - toned with a vintage color atmosphere, good quality. ","kid, wearing shirt, city, realistic style",2.8486
deepai_6_14_1_0.jpg,"A child with spiky black hair wears a patterned blue - and - white shirt. Standing against a plain background, it's in a realistic style with a frontal shooting angle and warm, muted color atmosphere. ","kid, wearing shirt, wild, anime style",2.0340
deepai_6_14_1_1.jpg,"A child with long hair and bangs covering part of the face, wearing a green shirt. In a realistic style, from a frontal shooting angle, with a somber color atmosphere and high - quality rendering. ","kid, wearing shirt, wild, realistic style",2.6726
deepai_6_2_0_0.jpg,"A sleek, blue - roofed vehicle drives down a wide city street flanked by tall, colorful buildings. In anime style, with a low shooting angle, soft pastel hues creating a vibrant atmosphere. ","kid, driving car, city, anime style",2.9564
deepai_6_2_0_1.jpg,"A boy in a blue outfit stands on a street, gesturing towards an orange car. City buildings and greenery are in the background. In anime - style, from a frontal angle, with bright colors. ","kid, driving car, city, realistic style",2.2023
deepai_6_2_1_0.jpg,"A person with dark hair in an anime - style is seated in a car, wearing a white shirt and black tie. From a frontal shooting angle, the color palette is vivid with a mix of purples and whites. ","kid, driving car, wild, anime style",2.6685
deepai_6_2_1_1.jpg,"A young boy with short hair leans out of a car window, arm extended, smiling. In realistic style, shot from a side - on angle, with a warm, natural color atmosphere and high quality. ","kid, driving car, wild, realistic style",3.0620
deepai_6_3_0_0.jpg,"A child in an anime - style illustration holds a large burger. The background features a cityscape, blue sky with cloud - like shapes, and the overall color is bright and vivid. ","kid, having hamburger, city, anime style",3.2785
deepai_6_3_0_1.jpg,"A boy with short brown hair and a big smile holds a colorful burger. In an anime - style, from a front - on angle, with a bright, cheerful color atmosphere and clean quality. ","kid, having hamburger, city, realistic style",3.1373
deepai_6_3_1_0.jpg,"A boy with spiky black hair, in a pink shirt, holds a large burger on a plate. In anime style, from a frontal angle, with a colorful, vibrant blue - purple background. ","kid, having hamburger, wild, anime style",2.9877
deepai_6_3_1_1.jpg,"A chubby - cheeked child in overalls holds and eats a bun, points with a smile. A large burger is beside. In anime style, with a warm, simple color palette, from a front - facing angle. ","kid, having hamburger, wild, realistic style",2.9101
deepai_6_4_0_0.jpg,"A child in a pink shirt joyfully holds two ice - cream cones. In anime style, from a frontal angle, with a soft, colorful atmosphere and clean, smooth lines. ","kid, having icecream, city, anime style",2.9101
deepai_6_4_0_1.jpg,"A child in a green shirt holds a pink - wrapped treat with yellow filling, eating a piece. Against a cityscape backdrop, in a realistic, soft - hued style with a front - on shooting angle. ","kid, having icecream, city, realistic style",2.9717
deepai_6_4_1_0.jpg,"A young person with spiky purple - hued hair and green sleeveless top is seen up - close, eagerly biting into a cupcake. In anime style, with warm, vibrant colors and a cozy atmosphere. ","kid, having icecream, wild, anime style",2.6573
deepai_6_4_1_1.jpg,"A young child with curly hair holds an ice - cream cone close to the mouth. In realistic style, shot from a slightly upward angle, with warm and soft color tones and high quality. ","kid, having icecream, wild, realistic style",3.4676
deepai_6_5_0_0.jpg,"A boy with spiky red hair in a yellow shirt holds a pizza - topped tray. Set against a cityscape in an anime style, with a warm color palette and a side - on shooting angle. ","kid, having pizza, city, anime style",3.4710
deepai_6_5_0_1.jpg,"A boy in a blue top and red pants holds a pepperoni - topped pizza, smiling. In an anime - style, with a cityscape in the background, colors are vivid and the image is clean. ","kid, having pizza, city, realistic style",2.9709
deepai_6_5_1_0.jpg,"A boy in a white shirt with red trim holds up two large pepperoni - topped pizza slices. In anime style, shot from the front with bold, bright colors and clean lines. ","kid, having pizza, wild, anime style",2.6813
deepai_6_5_1_1.jpg,"A boy in a red shirt smiles beside a large pepperoni pizza with basil. Realistic - style, taken from a slightly elevated angle, with warm, appetizing color tones and high - quality detail. ","kid, having pizza, wild, realistic style",4.2875
deepai_6_6_0_0.jpg,A boy in a blue cap and red - blue outfit holds a baseball bat ready to swing. Set in an anime - styled cityscape with tall buildings under a light - toned sky. ,"kid, playing baseball, city, anime style",3.2486
deepai_6_6_0_1.jpg,"A child in a helmet readies to swing a bat on a city baseball field. Others play in the background. In black - and - white, realistic style, shot from behind, with a nostalgic atmosphere. ","kid, playing baseball, city, realistic style",3.6596
deepai_6_6_1_0.jpg,"A young anime - styled character in a baseball uniform, gripping a bat, ready to swing. Shot from a slight angle. Vivid colors with a sunny, energetic atmosphere. High - quality art. ","kid, playing baseball, wild, anime style",2.8348
deepai_6_6_1_1.jpg,"A child wearing a red - blue cap is poised to swing a baseball bat at an approaching ball. In a realistic style, shot from a side - on angle, with a vibrant, sporty color atmosphere. ","kid, playing baseball, wild, realistic style",3.3168
deepai_6_7_0_0.jpg,"A boy in a blue soccer jersey with the number 7 runs on a stadium field. In anime style, shot from a side - angle with vivid blue and green hues for a dynamic, energetic atmosphere. ","kid, playing football, city, anime style",2.5313
deepai_6_7_0_1.jpg,"A young boy in a blue soccer outfit is actively kicking a black - and - white soccer ball on a green field. Realistic style, from a side angle, with a warm, sunny color atmosphere and high quality. ","kid, playing football, city, realistic style",3.0358
deepai_6_7_1_0.jpg,"A character in a red football uniform and helmet kicks a soccer ball. In anime style, from a side - on angle, with a vibrant green background and bold, colorful tones. ","kid, playing football, wild, anime style",2.6210
deepai_6_7_1_1.jpg,"A young boy in a dark - colored shirt and long socks energetically kicks a soccer ball on a grassy field. Realistic style, side - on shooting angle, with a warm, dynamic color atmosphere. ","kid, playing football, wild, realistic style",2.1037
deepai_6_8_0_0.jpg,"A boy in a yellow shirt and red pants sits cross - legged, hands outstretched. In anime style with a vibrant, pixel - like cityscape background. Shot from a frontal angle, colorful and lively. ","kid, playing yoga, city, anime style",2.1332
deepai_6_8_0_1.jpg,"A child in a white tank - top and gray pants sits cross - legged on a blue yoga mat in an urban area. Realistic style, low shooting angle, warm color atmosphere, high - quality image. ","kid, playing yoga, city, realistic style",2.6581
deepai_6_8_1_0.jpg,"A boy in a black vest and shorts does yoga on a mat, facing colorful stained - glass windows. In anime style, shot from behind, with a vibrant, warm color atmosphere. ","kid, playing yoga, wild, anime style",2.9946
deepai_6_8_1_1.jpg,"A child in lotus - pose meditates beside a tree. In anime style with a front - on angle, vibrant green and blue hues create a peaceful, fresh atmosphere with smooth quality. ","kid, playing yoga, wild, realistic style",2.1384
deepai_6_9_0_0.jpg,"A young anime - styled character with black hair holds a tablet. Surrounded by a vibrant collage of anime covers. Front - facing shooting angle, colorful and high - quality atmosphere. ","kid, using CD, city, anime style",2.9853
deepai_6_9_0_1.jpg,"A young child in a yellow shirt and denim shorts squats on a street, holding a toy. In an anime - like style with a side - on shooting angle, the colors are muted for a calm atmosphere. ","kid, using CD, city, realistic style",2.9324
deepai_6_9_1_0.jpg,"A boy with spiky black hair and blue eyes wears a dark jacket with a pink zipper. In an anime - style, from a frontal angle, set against a colorful, vibrant abstract background. ","kid, using CD, wild, anime style",2.7190
deepai_6_9_1_1.jpg,"A large - scale close - up of a child with striking green eyes dominates. Surrounding are various sketches of the child in different poses. Realistic style, neutral color atmosphere, high - quality detail. ","kid, using CD, wild, realistic style",3.0800
deepai_7_0_0_0.jpg,"An orange aircraft soars in a blue - sky with clouds. Below, cockpit instruments are visible. In anime style, from a low - to - mid shooting angle, with a bright, colorful atmosphere. ","man, driving aircraft, city, anime style",2.9879
deepai_7_0_0_1.jpg,"Two aircraft parts are in mid - air over a cityscape by a river. In realistic style, taken from a low - angle view, with a clear blue sky and vibrant city colors for a dynamic atmosphere. ","man, driving aircraft, city, realistic style",4.7996
deepai_7_0_1_0.jpg,"A sleek, dark - blue aircraft with red accents flies under a clear blue sky with fluffy clouds. In anime style, shot from a low angle, it has a vibrant, colorful, and dynamic quality. ","man, driving aircraft, wild, anime style",3.2618
deepai_7_0_1_1.jpg,"A small propeller - driven aircraft with white and orange body flies in a blue sky with scattered clouds. In sci - fi style, shot from a side - below angle, with a bright color atmosphere and high quality. ","man, driving aircraft, wild, realistic style",3.0561
deepai_7_1_0_0.jpg,"A youth with spiky blue - hair rides a bicycle in an urban setting. Anime style, shot from a slightly low angle. Vivid colors create a lively atmosphere with good quality. ","man, driving bike, city, anime style",2.3973
deepai_7_1_0_1.jpg,"A man in a denim shirt rides a bicycle on an urban street. Realistic style, taken from a side - rear angle. Color atmosphere is muted with grayscale tones, good image quality. ","man, driving bike, city, realistic style",3.4279
deepai_7_1_1_0.jpg,"A boy with spiky green hair rides a bicycle in a sunny, grassy area with trees and mountains in the background. In anime style, from a side - on angle, with bright, vivid colors. ","man, driving bike, wild, anime style",3.2629
deepai_7_1_1_1.jpg,"A cyclist in a hoodie leans forward on a bike, in a monochromatic, realistic - style sketch. Shot from a side - on angle, the grayscale tones give it a gritty, high - quality atmosphere. ","man, driving bike, wild, realistic style",2.8474
deepai_7_10_0_0.jpg,"A character in a red - white outfit types on a laptop outdoors. Anime style, angled shot from side. Colors are bright and clean, creating a vivid, youthful atmosphere. ","man, using laptop, city, anime style",2.4906
deepai_7_10_0_1.jpg,"A person in dark clothes stands on a hover - board in a futuristic city street. Sci - fi style with tall buildings, cars, and a crosswalk. Shot from behind, with a soft, hazy color atmosphere. ","man, using laptop, city, realistic style",3.6515
deepai_7_10_1_0.jpg,"A boy with spiky black hair and blue eyes sits beside an open laptop. Anime - style, side - on shooting angle. Warm color atmosphere, simple and clean quality. ","man, using laptop, wild, anime style",2.6193
deepai_7_10_1_1.jpg,"A digital illustration of a person with long, tousled hair and a ponytail. In anime - style, seen on a software interface. Soft color palette, frontal shooting angle, and high - quality rendering. ","man, using laptop, wild, realistic style",2.6812
deepai_7_11_0_0.jpg,"A person holds a phone in an anime - styled city street. Tall buildings line the road. Taken from a low angle. Colors are vivid, giving a lively and dynamic quality. ","man, using phone, city, anime style",2.9566
deepai_7_11_0_1.jpg,"A man in a pink - hued shirt reads a tablet in an urban street. The scene is in an anime - like style with a side - on shooting angle, muted colors, and a sketchy, artistic quality. ","man, using phone, city, realistic style",3.3734
deepai_7_11_1_0.jpg,"Hands are interacting with a tablet showing a blue - purple screen. In anime style, from a close - up shooting angle, with a bright and colorful atmosphere and clean, smooth quality. ","man, using phone, wild, anime style",2.1699
deepai_7_11_1_1.jpg,"A smartphone with a vivid, colorful painted face on its back lies on a table. Nearby, there's a black - and - white drawn face and pens. In realistic style, shot from a slanted angle, with a stark color contrast. ","man, using phone, wild, realistic style",2.6903
deepai_7_12_0_0.jpg,"A character with spiky white hair in a long black coat stands with hands in pockets facing tall, angular city buildings. Anime - style, rear - view shooting, with a bright, colorful atmosphere and clean quality. ","man, wearing coat, city, anime style",3.2554
deepai_7_12_0_1.jpg,"A man in a black coat stands on a city crosswalk. Tall buildings line the street in a rainy, gray - toned scene. Realistic style, from a slightly low shooting angle for an imposing feel. ","man, wearing coat, city, realistic style",3.0101
deepai_7_12_1_0.jpg,"A person stands on an asphalt surface wearing a green utility - style coat, black pants, and sleek sneakers. Realistic style, frontal shooting angle, with a neutral color atmosphere and good quality. ","man, wearing coat, wild, anime style",3.6617
deepai_7_12_1_1.jpg,"A man in a grey coat and turtleneck walks through a fog - filled area with trees in the background. In a realistic style, shot from a frontal angle, with a muted, somber color atmosphere. ","man, wearing coat, wild, realistic style",3.1059
deepai_7_13_0_0.jpg,"A person in a dark coat and blue shirt stands in an urban alley, wearing a straw hat that obscures the face. In anime style, shot from the front with a warm - cool color contrast. ","man, wearing hat, city, anime style",2.6274
deepai_7_13_0_1.jpg,"A man with green - blue eyes and stubble wears a wide - brimmed hat. In a realistic style, shot from a slightly upward angle, with a soft, natural color atmosphere and high quality. ","man, wearing hat, city, realistic style",4.6072
deepai_7_13_1_0.jpg,"A person in an anime - style depiction wears a bucket hat and a high - necked purple jacket. Shot from a frontal angle, set against a green, softly lit forest backdrop. ","man, wearing hat, wild, anime style",3.1208
deepai_7_13_1_1.jpg,"A man with a full beard wears a black cap with a white emblem. In an anime - style, shot in a frontal close - up. The color palette is muted with a gray background, giving a clean quality. ","man, wearing hat, wild, realistic style",3.1854
deepai_7_14_0_0.jpg,"A young man in a black jacket and white shirt stands with hands in pockets on a city street. In anime style, from a frontal view, with a cool - toned, clean color atmosphere. ","man, wearing shirt, city, anime style",3.0101
deepai_7_14_0_1.jpg,"A man in a light - colored shirt and dark pants stands in the street with hands in pockets. Realistic style, frontal shooting angle, monochromatic color atmosphere with a touch of purple on the shirt, high - quality. ","man, wearing shirt, city, realistic style",4.2603
deepai_7_14_1_0.jpg,"A person in a white T - shirt and black pants stands with hands behind back against a textured metallic wall. Realistic style, front - facing shooting angle, with a cool, neutral color atmosphere and high quality. ","man, wearing shirt, wild, anime style",3.5881
deepai_7_14_1_1.jpg,"A man with intense eyes, furrowed brows, and a beard leans on his arm. In a realistic - style, from a close - up angle, the monochromatic color gives it a somber, high - quality atmosphere. ","man, wearing shirt, wild, realistic style",3.3260
deepai_7_2_0_0.jpg,"An orange car speeds on a city street lined with sleek, futuristic skyscrapers. In anime - sci - fi style, from a low rear - view angle, with a vibrant, neon - hued color atmosphere. ","man, driving car, city, anime style",3.2486
deepai_7_2_0_1.jpg,"A yellow car with expressive eyes drives in an urban setting. Stars and buildings are in the background. In an anime - style, from a frontal shooting angle, with a bright color atmosphere. ","man, driving car, city, realistic style",2.5721
deepai_7_2_1_0.jpg,"A character with turquoise hair leans out of a pink - hued car window, holding an object. Anime style, side - angle shot, with a warm color palette and clean, distinct lines. ","man, driving car, wild, anime style",2.4573
deepai_7_2_1_1.jpg,"A red vintage car with orange - rimmed wheels and a license plate ""C20R5"". In an anime - like style, shown from a three - quarter front view, with a sepia - toned, artistic color atmosphere. ","man, driving car, wild, realistic style",3.3488
deepai_7_3_0_0.jpg,"A person with brown hair and red - rimmed eyes in an anime style eats a sandwich. Set in an urban scene with buildings and a food stand. Colors are vibrant, from a front - facing angle. ","man, having hamburger, city, anime style",2.6181
deepai_7_3_0_1.jpg,"A large, colorful cartoon - style burger with layers of meat, lettuce, and cheese is shown from different angles. Also included are a drink and a spoon, all in a flat, anime - inspired style with bold colors. ","man, having hamburger, city, realistic style",3.1122
deepai_7_3_1_0.jpg,"A large, colorful burger with sesame - seed bun, lettuce, tomato, cheese, and meat is on the left. To its right is a smaller, simpler burger. In anime style, from a frontal angle with a bright color palette. ","man, having hamburger, wild, anime style",2.3595
deepai_7_3_1_1.jpg,"A detailed, double - patty burger with lettuce, tomato, and cheese sits on a green plate. Fork and knife lie beside it. In realistic style, top - down shot, with warm, appetizing colors. ","man, having hamburger, wild, realistic style",3.7992
deepai_7_4_0_0.jpg,"A boy and girl in an anime - style city scene. The boy eats ice - cream, the girl looks on. Shot from a frontal angle, with bright, colorful tones and clean, smooth lines. ","man, having icecream, city, anime style",3.2622
deepai_7_4_0_1.jpg,"Various ice - creams in cones and cups are illustrated in an anime - style. From a flat, overhead shooting angle, the bright, colorful palette creates a cheerful and playful atmosphere. ","man, having icecream, city, realistic style",3.1616
deepai_7_4_1_0.jpg,"A character with mint - green hair holds an umbrella - shaped ice cream. In anime style, with a red patterned background. Shot from a front - facing angle, vibrant and colorful. ","man, having icecream, wild, anime style",2.8713
deepai_7_4_1_1.jpg,"A man in a blue shirt holds an ice - cream cone, mouth wide open to take a bite. In anime style, from a frontal angle, with a soft, colorful atmosphere and high - quality rendering. ","man, having icecream, wild, realistic style",3.0305
deepai_7_5_0_0.jpg,"Two anime - styled characters hold large pizzas. One is a man in blue, the other a woman with blonde hair. Speech bubble has jumbled text. Shot from a frontal angle, with a colorful, cartoonish atmosphere. ","man, having pizza, city, anime style",3.0259
deepai_7_5_0_1.jpg,"Several pizzas with toppings like ham, olives, and basil are shown. There's also a drink and cherry tomatoes. In anime - style, from a flat, overhead angle, with vibrant, rich colors. ","man, having pizza, city, realistic style",4.0444
deepai_7_5_1_0.jpg,"A round pepperoni pizza with black olives, sliced into 8 pieces, sits in an open cardboard box. Realistic style, top - down shooting angle, warm and appetizing color atmosphere. ","man, having pizza, wild, anime style",2.5239
deepai_7_5_1_1.jpg,"A round pepperoni pizza with melted cheese and tomato sauce sits on a wooden surface. Realistic style, top - down shooting angle, warm color atmosphere, high - quality image. ","man, having pizza, wild, realistic style",2.4682
deepai_7_6_0_0.jpg,"A young baseball - player in uniform and cap holds two bats. A ball floats above. In anime style, from a front - three - quarter angle, with a monochromatic, dynamic color atmosphere. ","man, playing baseball, city, anime style",3.2473
deepai_7_6_0_1.jpg,"A black - silhouetted baseball player in mid - swing, bat extended. Realistic style with a side shooting angle. The color atmosphere is muted, earthy tones, giving a vintage quality. ","man, playing baseball, city, realistic style",1.8551
deepai_7_6_1_0.jpg,"Eight anime - styled characters in baseball uniforms and caps, each with distinct expressions and accessories like gloves and bats. Shot from a front - on angle, with vivid, colorful tones. ","man, playing baseball, wild, anime style",3.1140
deepai_7_6_1_1.jpg,"A baseball player in a red cap and dark - blue shirt swings a bat. Another player pitches in the background. In anime style, from a low angle, with a vibrant, colorful atmosphere. ","man, playing baseball, wild, realistic style",3.3286
deepai_7_7_0_0.jpg,"A boy in a yellow and blue soccer jersey is actively dribbling a red - and - white ball. In anime style, from a dynamic side angle, with vibrant, colorful background. ","man, playing football, city, anime style",2.8818
deepai_7_7_0_1.jpg,"A soccer player in a white jersey with ""TAVOLI"" and number 30 stands on a green field in a stadium, about to kick a red - and - white ball. Realistic style, side - rear shooting angle, bright lighting. ","man, playing football, city, realistic style",3.2055
deepai_7_7_1_0.jpg,"Three animated soccer players in action on a field. Anime - style with dynamic poses, bright colors, and a lively atmosphere. Shot from a low - angle for an intense feel. ","man, playing football, wild, anime style",3.0549
deepai_7_7_1_1.jpg,"A player in a dark jersey with number 8 is actively kicking a soccer ball on a grassy field. In realistic style, from a side - angle, with a moody, overcast color atmosphere. ","man, playing football, wild, realistic style",2.7754
deepai_7_8_0_0.jpg,"A man in a white tank top and black pants balances in a yoga pose on a blue mat in an urban street. Tall buildings frame the scene. Realistic style, front - facing shot, with a neutral color atmosphere. ","man, playing yoga, city, anime style",1.6416
deepai_7_8_0_1.jpg,"A person in a black tank top and capri pants does a yoga pose on a turquoise mat, with a cityscape of tall buildings in the background. Realistic style, rear - view shooting, warm - toned atmosphere. ","man, playing yoga, city, realistic style",2.0001
deepai_7_8_1_0.jpg,"A person in a black tank - top and pink pants sits in a yoga pose on a blue mat in a forest. Realistic style, shot from the front with a natural, earthy color atmosphere. ","man, playing yoga, wild, anime style",2.1439
deepai_7_8_1_1.jpg,"A man in a tank - top and capri pants does a wide - legged yoga pose on a blue mat in a lush, green forest. Realistic style, frontal shooting angle, with a natural, serene color atmosphere. ","man, playing yoga, wild, realistic style",2.8004
deepai_7_9_0_0.jpg,"A character with green hair in a beige sweater and dark pants stands with hands in pockets. Behind is a vibrant, colorful anime - style cityscape. Shot from a frontal angle with a lively color atmosphere. ","man, using CD, city, anime style",3.3065
deepai_7_9_0_1.jpg,"A cityscape with tall buildings under a dynamic sky. The style is abstract - like, with brush - stroke effects. Taken from a low, forward - looking angle. Colors are vibrant, creating an energetic atmosphere. ","man, using CD, city, realistic style",3.1070
deepai_7_9_1_0.jpg,"Anime - style circular artwork features multiple characters with distinct looks, surrounded by mystical elements. In the center is a large eye with symbols. Top - down view, vivid and dynamic color atmosphere. ","man, using CD, wild, anime style",3.1193
deepai_7_9_1_1.jpg,"Two close - up portraits of individuals with dark hair. Both have a scar running from nose to cheek. In realistic style, from a frontal shooting angle, with a muted, neutral color atmosphere and high quality. ","man, using CD, wild, realistic style",3.8984
deepai_8_0_0_0.jpg,"A girl with long - blonde hair, in a suit and tie, holds a steering wheel in a car. Anime style, shot from a side angle. Sky has pink and blue hues, giving a vibrant and lively quality. ","woman, driving aircraft, city, anime style",2.9884
deepai_8_0_0_1.jpg,"A vintage - style propeller airplane soars above a monochromatic cityscape of skyscrapers. In a realistic style, taken from an angled, aerial shooting angle, with a stark, black - and - white color atmosphere. ","woman, driving aircraft, city, realistic style",3.7476
deepai_8_0_1_0.jpg,"A red - haired anime girl with a revealing black top and black pants sits on a sleek vehicle. Set against a blue - sky and green - field backdrop, in an anime style with a vibrant color palette. ","woman, driving aircraft, wild, anime style",2.3293
deepai_8_0_1_1.jpg,"A woman pilot wearing goggles and headphones, smiling from inside an aircraft cockpit. In realistic style, from a close - up side angle, with a warm, clear color atmosphere and high - quality finish. ","woman, driving aircraft, wild, realistic style",3.9868
deepai_8_1_0_0.jpg,"A girl with long hair rides a bicycle in an urban setting. In anime style, from a side - on shooting angle. Colors are vivid, creating a lively and dynamic atmosphere. ","woman, driving bike, city, anime style",3.0118
deepai_8_1_0_1.jpg,"A woman with long hair rides a red bicycle in an urban setting. Buildings line the street. In a realistic style, shot from behind, with a soft, warm - toned color atmosphere and moderate quality. ","woman, driving bike, city, realistic style",3.8742
deepai_8_1_1_0.jpg,"A girl with long pink hair in a dark halter - dress stands beside a bicycle with a yellow basket. In anime style, from a frontal angle, with a muted, purple - toned color atmosphere. ","woman, driving bike, wild, anime style",2.6344
deepai_8_1_1_1.jpg,"A person in a sweater and leggings rides a black bicycle. In a realistic style, shot from a side - low angle. The sepia tone gives a nostalgic color atmosphere with good quality. ","woman, driving bike, wild, realistic style",2.9199
deepai_8_10_0_0.jpg,"A girl with long hair sits on the floor using a laptop. Behind her are city buildings and greenery. In anime style, shot from a slight angle, with a soft - toned, clean color atmosphere. ","woman, using laptop, city, anime style",2.5224
deepai_8_10_0_1.jpg,"A woman in a blue - shirt works on a laptop at an outdoor table. City street with cars and buildings in background. Realistic style, front - facing angle, neutral color atmosphere, high - quality. ","woman, using laptop, city, realistic style",3.3148
deepai_8_10_1_0.jpg,"A girl with long hair sits at a table using a laptop. In anime style with a vibrant, colorful abstract - like background. Shot from a frontal angle, bright and eye - catching. ","woman, using laptop, wild, anime style",2.5515
deepai_8_10_1_1.jpg,"A woman with glasses sits at a desk using a laptop. In an abstract - style painting with soft, blended colors, from a side shooting angle, creating a calm, artistic atmosphere. ","woman, using laptop, wild, realistic style",2.8178
deepai_8_11_0_0.jpg,"A girl in a blue jacket holds an orange - backed phone, standing against a city backdrop. In anime style, with a front - facing shooting angle, and a simple, clean color atmosphere. ","woman, using phone, city, anime style",2.3447
deepai_8_11_0_1.jpg,"A woman with long red - hair stands on a city street, taking a photo with her phone. Buildings and cars are around. In an anime - like style, shot from behind, with a soft, warm color atmosphere. ","woman, using phone, city, realistic style",3.0838
deepai_8_11_1_0.jpg,"A girl with long red - hair is seen in an anime - style image. She holds two phones, with one in each hand. Shot from a front view, the color scheme is monochrome with red hair standing out. ","woman, using phone, wild, anime style",2.4583
deepai_8_11_1_1.jpg,"A woman with long brown hair, wearing a maroon - hued top, holds a phone. She has an earbud in and a large earring. In an anime - like style, from a rear three - quarter angle, with a muted color atmosphere. ","woman, using phone, wild, realistic style",2.9776
